Time Done Counter ack_out a_out_h a_out_l
19096463 0 11782 0 51202091 45161764
19096465 0 11784 1 0 0
19097015 0 11784 0 51202091 78873737
19097017 0 11786 1 0 0
19099025 0 11786 0 51202136 2289086757
19099027 0 11788 1 0 0
19102993 0 11788 0 51203081 1311088777
19102995 0 11790 1 0 0
19104193 0 11790 0 51203082 170171531
19104195 0 11792 1 0 0
19107031 0 11792 0 51203106 45159657
19107033 0 11794 1 0 0
19107567 0 11794 0 51203106 45385733
19107569 0 11794 1 0 0
19109747 0 11794 0 51203106 1311081733
19109749 0 11796 1 0 0
19109953 0 11796 0 51203106 1311088677
19109955 0 11798 1 0 0
19111185 0 11798 0 51203112 2517897511
19111187 0 11800 1 0 0
19111475 0 11800 0 51203114 37821739
19111477 0 11802 1 0 0
19118567 0 11802 0 51203129 1152426121
19118569 0 11804 1 0 0
19120447 0 11804 0 51203144 2289082725
19120449 0 11806 1 0 0
19120649 0 11806 0 51203144 2289410085
19120651 0 11808 1 0 0
19122179 0 11808 0 51203145 41257221
19122181 0 11810 1 0 0
19123183 0 11810 0 51203145 74810629
19123185 0 11812 1 0 0
19124811 0 11812 0 51203145 1152425096
19124813 0 11814 1 0 0
19127929 0 11814 0 51208747 303177032
19127931 0 11816 1 0 0
19132003 0 11816 0 51208762 2186683528
19132005 0 11818 1 0 0
19134141 0 11818 0 51208763 336733352
19134143 0 11820 1 0 0
19134361 0 11820 0 51208763 340829320
19134363 0 11822 1 0 0
19137861 0 11822 0 51208770 2289348645
19137863 0 11824 1 0 0
19147563 0 11824 0 51209273 1421910089
19147565 0 11826 1 0 0
19148361 0 11826 0 51209274 1153474885
19148363 0 11828 1 0 0
19148665 0 11828 0 51209274 1153696938
19148667 0 11830 1 0 0
19151247 0 11830 0 51209282 2221977893
19151249 0 11832 1 0 0
19153167 0 11832 0 51209314 1146324296
19153169 0 11834 1 0 0
19157463 0 11834 0 51209994 2317627529
19157465 0 11836 1 0 0
19158649 0 11836 0 51209995 170141833
19158651 0 11838 1 0 0
19158915 0 11838 0 51209995 304228613
19158917 0 11840 1 0 0
19159575 0 11840 0 51209995 307497098
19159577 0 11842 1 0 0
19161017 0 11842 0 51210016 2462094346
19161019 0 11842 1 0 0
19161237 0 11842 0 51210016 2462094602
19161239 0 11844 1 0 0
19161807 0 11844 0 51210018 2317660417
19161809 0 11846 1 0 0
19163013 0 11846 0 51210026 2185506889
19163015 0 11848 1 0 0
19163297 0 11848 0 51210026 2219061537
19163299 0 11850 1 0 0
19163659 0 11850 0 51210027 303171850
19163661 0 11852 1 0 0
19163827 0 11852 0 51210027 303171912
19163829 0 11854 1 0 0
19164007 0 11854 0 51210027 303171912
19164009 0 11854 1 0 0
19165789 0 11854 0 51210080 2454759552
19165791 0 11854 1 0 0
19166119 0 11854 0 51210081 39094600
19166121 0 11856 1 0 0
19166715 0 11856 0 51210082 2186578056
19166717 0 11858 1 0 0
19167121 0 11858 0 51210082 2219877512
19167123 0 11860 1 0 0
19168351 0 11860 0 51210249 74756101
19168353 0 11860 1 0 0
19169765 0 11860 0 51210249 309733445
19169767 0 11862 1 0 0
19170649 0 11862 0 51210249 342962345
19170651 0 11864 1 0 0
19170985 0 11864 0 51210249 343191712
19170987 0 11864 1 0 0
19171473 0 11864 0 51210249 1151737124
19171475 0 11866 1 0 0
19171797 0 11866 0 51210249 1378229386
19171799 0 11868 1 0 0
19171955 0 11868 0 51210249 1378232455
19171957 0 11870 1 0 0
19172433 0 11870 0 51210249 1411625097
19172435 0 11872 1 0 0
19172621 0 11872 0 51210249 1411690631
19172623 0 11874 1 0 0
19173249 0 11874 0 51210250 1210298693
19173251 0 11876 1 0 0
19177077 0 11876 0 51210272 2488316199
19177079 0 11878 1 0 0
19187209 0 11878 0 51210336 2454759559
19187211 0 11880 1 0 0
19190397 0 11880 0 51210338 1112615140
19190399 0 11882 1 0 0
19203595 0 11882 0 51216969 1117920616
19203597 0 11884 1 0 0
19214349 0 11884 0 51217474 2316674274
19214351 0 11886 1 0 0
19214695 0 11886 0 51217474 2317714665
19214697 0 11888 1 0 0
19216493 0 11888 0 51217481 1410703431
19216495 0 11890 1 0 0
19216715 0 11890 0 51217481 1411751975
19216717 0 11892 1 0 0
19216929 0 11892 0 51217481 1411751975
19216931 0 11892 1 0 0
19217435 0 11892 0 51217498 72393962
19217437 0 11894 1 0 0
19219347 0 11894 0 51218186 170010633
19219349 0 11894 1 0 0
19219399 0 11894 0 51218186 170010635
19219401 0 11894 1 0 0
19224453 0 11894 0 51218218 2185601097
19224455 0 11896 1 0 0
19225247 0 11896 0 51218248 2316445963
19225249 0 11898 1 0 0
19226613 0 11898 0 51218249 42305861
19226615 0 11900 1 0 0
19229803 0 11900 0 51218265 39094600
19229805 0 11902 1 0 0
19234901 0 11902 0 51218441 1151570281
19234903 0 11904 1 0 0
19241799 0 11904 0 51218520 2392982821
19241801 0 11906 1 0 0
19242583 0 11906 0 51218520 2488308007
19242585 0 11908 1 0 0
19246279 0 11908 0 51218521 1117920546
19246281 0 11910 1 0 0
19247009 0 11910 0 51218521 1410633799
19247011 0 11912 1 0 0
19248071 0 11912 0 51218953 307497319
19248073 0 11914 1 0 0
19253215 0 11914 0 51218976 2454757735
19253217 0 11916 1 0 0
19257497 0 11916 0 51219000 2522088740
19257499 0 11918 1 0 0
19257925 0 11918 0 51219000 2525103397
19257927 0 11920 1 0 0
19258401 0 11920 0 51219001 38872424
19258403 0 11922 1 0 0
19259137 0 11922 0 51219001 78906537
19259139 0 11924 1 0 0
19259343 0 11924 0 51219001 78939304
19259345 0 11926 1 0 0
19276639 0 11926 0 51390283 109384779
19276641 0 11928 1 0 0
19278723 0 11928 0 51390296 3502541125
19278725 0 11930 1 0 0
19280367 0 11930 0 51390304 2525303913
19280369 0 11932 1 0 0
19282565 0 11932 0 51390306 2219943272
19282567 0 11934 1 0 0
19282859 0 11934 0 51390306 2220141672
19282861 0 11936 1 0 0
19283613 0 11936 0 51390306 2418183529
19283615 0 11938 1 0 0
19284129 0 11938 0 51390306 2421269858
19284131 0 11940 1 0 0
19288033 0 11940 0 51390553 1150691555
19288035 0 11942 1 0 0
19288311 0 11942 0 51390553 1184245831
19288313 0 11944 1 0 0
19288905 0 11944 0 51390553 1411681671
19288907 0 11946 1 0 0
19289693 0 11946 0 51390554 1179724167
19289695 0 11948 1 0 0
19291335 0 11948 0 51390561 3333499049
19291337 0 11950 1 0 0
19291443 0 11950 0 51390561 3333723458
19291445 0 11952 1 0 0
19312571 0 11952 0 51391299 110176423
19312573 0 11954 1 0 0
19312851 0 11954 0 51391299 238356649
19312853 0 11956 1 0 0
19322263 0 11956 0 51391530 1446321224
19322265 0 11958 1 0 0
19325911 0 11958 0 51391552 3599927623
19325913 0 11960 1 0 0
19332709 0 11960 0 51397978 1321241866
19332711 0 11962 1 0 0
19333115 0 11962 0 51397978 1321305354
19333117 0 11964 1 0 0
19334219 0 11964 0 51397986 1446226177
19334221 0 11966 1 0 0
19342559 0 11966 0 51398496 3599045921
19342561 0 11968 1 0 0
19342875 0 11968 0 51398498 2186587240
19342877 0 11970 1 0 0
19343691 0 11970 0 51398498 2316610664
19343693 0 11972 1 0 0
19343833 0 11972 0 51398498 2316610819
19343835 0 11974 1 0 0
19349663 0 11974 0 51398744 3264615658
19349665 0 11976 1 0 0
19352215 0 11976 0 51398746 1110613386
19352217 0 11978 1 0 0
19355489 0 11978 0 51398753 3266614378
19355491 0 11980 1 0 0
19355923 0 11980 0 51398753 3333719210
19355925 0 11982 1 0 0
19358851 0 11982 0 51398754 1311812778
19358853 0 11984 1 0 0
19362869 0 11984 0 51399210 1443995016
19362871 0 11986 1 0 0
19365151 0 11986 0 51399232 3599995948
19365153 0 11988 1 0 0
19378347 0 11988 0 51399466 2190876775
19378349 0 11990 1 0 0
19381167 0 11990 0 51399490 2184355116
19381169 0 11992 1 0 0
19387947 0 11992 0 51399497 3258329349
19387949 0 11994 1 0 0
19388291 0 11994 0 51399497 3323338912
19388293 0 11994 1 0 0
19389839 0 11994 0 51399497 3559956652
19389841 0 11996 1 0 0
19390291 0 11996 0 51399499 36940037
19390293 0 11998 1 0 0
19397983 0 11998 0 51399722 1444224104
19397985 0 12000 1 0 0
19398203 0 12000 0 51399722 1446321192
19398205 0 12002 1 0 0
19399531 0 12002 0 51399744 3599935527
19399533 0 12004 1 0 0
19399999 0 12004 0 51399752 3501238501
19400001 0 12006 1 0 0
19400855 0 12006 0 51399753 3557922152
19400857 0 12008 1 0 0
19405651 0 12008 0 51437891 177285227
19405653 0 12010 1 0 0
19408435 0 12010 0 51437914 1244932482
19408437 0 12012 1 0 0
19409415 0 12012 0 51437920 2427751594
19409417 0 12014 1 0 0
19414499 0 12014 0 51440154 1146367020
19414501 0 12016 1 0 0
19414979 0 12016 0 51440224 2316610819
19414981 0 12018 1 0 0
19415161 0 12018 0 51440224 2318707969
19415163 0 12020 1 0 0
19416151 0 12020 0 51440224 2421261611
19416153 0 12022 1 0 0
19417607 0 12022 0 51440224 3263239467
19417609 0 12024 1 0 0
19418767 0 12024 0 51440224 3266614344
19418769 0 12026 1 0 0
19419779 0 12026 0 51440224 3501492385
19419781 0 12028 1 0 0
19420481 0 12028 0 51440225 1149349153
19420483 0 12030 1 0 0
19420893 0 12030 0 51440225 1152683048
19420895 0 12032 1 0 0
19422537 0 12032 0 51440226 1146193256
19422539 0 12034 1 0 0
19423757 0 12034 0 51440409 1150691585
19423759 0 12036 1 0 0
19424527 0 12036 0 51440409 1410632072
19424529 0 12038 1 0 0
19426037 0 12038 0 51440411 76720385
19426039 0 12040 1 0 0
19426795 0 12040 0 51440411 340861992
19426797 0 12042 1 0 0
19427919 0 12042 0 51440448 3264383308
19427921 0 12044 1 0 0
19429169 0 12044 0 51440451 37030181
19429171 0 12046 1 0 0
19431807 0 12046 0 51440665 1410640968
19431809 0 12048 1 0 0
19431939 0 12048 0 51440665 1410641154
19431941 0 12050 1 0 0
19432985 0 12050 0 51440666 1146422632
19432987 0 12052 1 0 0
19438103 0 12052 0 51454234 2393970056
19438105 0 12054 1 0 0
19441481 0 12054 0 51454249 3569426539
19441483 0 12056 1 0 0
19443213 0 12056 0 51454272 2519968133
19443215 0 12058 1 0 0
19444905 0 12058 0 51454273 1445177731
19444907 0 12060 1 0 0
19445639 0 12060 0 51454304 2385846443
19445641 0 12062 1 0 0
19450365 0 12062 0 51454305 3300041027
19450367 0 12064 1 0 0
19452177 0 12064 0 51454305 3598783594
19452179 0 12066 1 0 0
19454585 0 12066 0 51454306 2418183527
19454587 0 12068 1 0 0
19455225 0 12068 0 51455258 2384856331
19455227 0 12070 1 0 0
19455667 0 12070 0 51455296 2519768396
19455669 0 12072 1 0 0
19456755 0 12072 0 51455328 2393940291
19456757 0 12074 1 0 0
19457155 0 12074 0 51455328 2519968001
19457157 0 12076 1 0 0
19457525 0 12076 0 51455328 2523958538
19457527 0 12078 1 0 0
19457915 0 12078 0 51455328 2525007175
19457917 0 12080 1 0 0
19458725 0 12080 0 51455330 2255561057
19458727 0 12082 1 0 0
19459123 0 12082 0 51455330 2385551435
19459125 0 12084 1 0 0
19460125 0 12084 0 51455784 3267636298
19460127 0 12086 1 0 0
19460375 0 12086 0 51455784 3267698763
19460377 0 12088 1 0 0
19461689 0 12088 0 51455840 2525303905
19461691 0 12090 1 0 0
19462053 0 12090 0 51455840 3263343690
19462055 0 12092 1 0 0
19462305 0 12092 0 51455840 3263501387
19462307 0 12094 1 0 0
19463075 0 12094 0 51455840 3598750794
19463077 0 12096 1 0 0
19463173 0 12096 0 51455840 3598751042
19463175 0 12098 1 0 0
19463639 0 12098 0 51455842 2219876707
19463641 0 12100 1 0 0
19466299 0 12100 0 51456793 3559032076
19466301 0 12102 1 0 0
19467631 0 12102 0 51456794 2220098796
19467633 0 12104 1 0 0
19468551 0 12104 0 51456794 2384856325
19468553 0 12106 1 0 0
19470297 0 12106 0 51456808 3267436871
19470299 0 12108 1 0 0
19471949 0 12108 0 51456809 3301180522
19471951 0 12110 1 0 0
19472411 0 12110 0 51456810 2184584264
19472413 0 12112 1 0 0
19475975 0 12112 0 51456833 1175693698
19475977 0 12114 1 0 0
19478789 0 12114 0 51457049 1353754850
19478791 0 12116 1 0 0
19479107 0 12116 0 51457049 1444224072
19479109 0 12118 1 0 0
19480399 0 12118 0 51457049 3559032075
19480401 0 12120 1 0 0
19484437 0 12120 0 51457065 3266388291
19484439 0 12122 1 0 0
19484779 0 12122 0 51457065 3300131946
19484781 0 12124 1 0 0
19486303 0 12124 0 51457088 2524251237
19486305 0 12126 1 0 0
19487795 0 12126 0 51457088 3592586567
19487797 0 12128 1 0 0
19489637 0 12128 0 51457089 1175788898
19489639 0 12130 1 0 0
19493365 0 12130 0 51462426 1451395463
19493367 0 12132 1 0 0
19499471 0 12132 0 51462442 1446218120
19499473 0 12134 1 0 0
19508095 0 12134 0 51462475 271812965
19508097 0 12136 1 0 0
19519653 0 12136 0 51463499 36931851
19519655 0 12138 1 0 0
19519813 0 12138 0 51463499 36931944
19519815 0 12140 1 0 0
19520981 0 12140 0 51463499 109124651
19520983 0 12142 1 0 0
19524463 0 12142 0 51463514 1110706412
19524465 0 12144 1 0 0
19524793 0 12144 0 51463514 1119952999
19524795 0 12146 1 0 0
19525425 0 12146 0 51463514 1187061799
19525427 0 12148 1 0 0
19528759 0 12148 0 51463963 269650281
19528761 0 12150 1 0 0
19535821 0 12150 0 51464024 3491931180
19535823 0 12152 1 0 0
19537561 0 12152 0 51464219 74614121
19537563 0 12154 1 0 0
19541443 0 12154 0 51464235 45161763
19541445 0 12156 1 0 0
19541787 0 12156 0 51464235 76776555
19541789 0 12158 1 0 0
19541967 0 12158 0 51464235 78873705
19541969 0 12160 1 0 0
19542443 0 12160 0 51464280 2385552773
19542445 0 12162 1 0 0
19543795 0 12162 0 51464280 3264287980
19543797 0 12164 1 0 0
19544003 0 12164 0 51464280 3264615650
19544005 0 12166 1 0 0
19544285 0 12166 0 51464280 3458598181
19544287 0 12168 1 0 0
19545647 0 12168 0 51464281 1175756162
19545649 0 12170 1 0 0
19545869 0 12170 0 51464281 1175854370
19545871 0 12172 1 0 0
19547571 0 12172 0 51465241 1152687144
19547573 0 12174 1 0 0
19550591 0 12174 0 51465242 1444153351
19550593 0 12174 1 0 0
19551601 0 12174 0 51465256 2417073163
19551603 0 12174 1 0 0
19551819 0 12174 0 51465256 2417073451
19551821 0 12176 1 0 0
19554649 0 12176 0 51465258 1110715618
19554651 0 12178 1 0 0
19554865 0 12178 0 51465258 1110715618
19554867 0 12178 1 0 0
19559229 0 12178 0 51465288 3391358311
19559231 0 12180 1 0 0
19564083 0 12180 0 51470618 2418418917
19564085 0 12182 1 0 0
19569133 0 12182 0 51470634 1153699050
19569135 0 12184 1 0 0
19571907 0 12184 0 51470635 76778824
19571909 0 12186 1 0 0
19572503 0 12186 0 51470635 338928712
19572505 0 12188 1 0 0
19574573 0 12188 0 51470658 2255784325
19574575 0 12190 1 0 0
19577111 0 12190 0 51470659 108333349
19577113 0 12192 1 0 0
19577555 0 12192 0 51470659 110176423
19577557 0 12194 1 0 0
19588275 0 12194 0 51471683 108079145
19588277 0 12196 1 0 0
19588787 0 12196 0 51471714 1110673736
19588789 0 12198 1 0 0
19590077 0 12198 0 51471714 2255560745
19590079 0 12200 1 0 0
19590369 0 12200 0 51471714 2255784193
19590371 0 12202 1 0 0
19590687 0 12202 0 51472154 2219877768
19590689 0 12204 1 0 0
19594471 0 12204 0 51472171 269591626
19594473 0 12206 1 0 0
19596863 0 12206 0 51472224 3263501376
19596865 0 12206 1 0 0
19600621 0 12206 0 51472409 1150691553
19600623 0 12208 1 0 0
19602039 0 12208 0 51472410 1146422508
19602041 0 12210 1 0 0
19602583 0 12210 0 51472411 74492073
19602585 0 12212 1 0 0
19602801 0 12212 0 51472411 74777769
19602803 0 12214 1 0 0
19603727 0 12214 0 51472424 2484315523
19603729 0 12216 1 0 0
19603911 0 12216 0 51472424 2486412673
19603913 0 12218 1 0 0
19608719 0 12218 0 51472481 1175693385
19608721 0 12220 1 0 0
19623541 0 12220 0 51478850 2317659239
19623543 0 12222 1 0 0
19625987 0 12222 0 51478857 1149349098
19625989 0 12224 1 0 0
19627841 0 12224 0 51478857 1411616104
19627843 0 12226 1 0 0
19628083 0 12226 0 51478857 1417784391
19628085 0 12228 1 0 0
19628457 0 12228 0 51478857 3299975493
19628459 0 12230 1 0 0
19629625 0 12230 0 51478857 3333687466
19629627 0 12232 1 0 0
19635877 0 12232 0 51479872 2519967785
19635879 0 12234 1 0 0
19638417 0 12234 0 51480346 2219877736
19638419 0 12236 1 0 0
19638891 0 12236 0 51480346 2220141608
19638893 0 12238 1 0 0
19641511 0 12238 0 51480408 2316576873
19641513 0 12240 1 0 0
19642883 0 12240 0 51480408 3264389440
19642885 0 12240 1 0 0
19643879 0 12240 0 51480601 1152428265
19643881 0 12242 1 0 0
19644225 0 12242 0 51480601 1410640967
19644227 0 12244 1 0 0
19644711 0 12244 0 51480601 3299911849
19644713 0 12246 1 0 0
19645473 0 12246 0 51480601 3300164933
19645475 0 12248 1 0 0
19645957 0 12248 0 51480601 3559032169
19645959 0 12250 1 0 0
19649365 0 12250 0 51480664 2488566887
19649367 0 12252 1 0 0
19649863 0 12252 0 51480664 3264391239
19649865 0 12254 1 0 0
19650083 0 12254 0 51480664 3458532645
19650085 0 12256 1 0 0
19650523 0 12256 0 51480664 3559032103
19650525 0 12258 1 0 0
19651159 0 12258 0 51480665 1150323946
19651161 0 12260 1 0 0
19651595 0 12260 0 51480665 1175755850
19651597 0 12262 1 0 0
19651903 0 12262 0 51480665 1175788834
19651905 0 12264 1 0 0
19655055 0 12264 0 51481113 1152687144
19655057 0 12266 1 0 0
19655997 0 12266 0 51481113 3300132009
19655999 0 12268 1 0 0
19656193 0 12268 0 51481113 3300164776
19656195 0 12270 1 0 0
19656429 0 12270 0 51481113 3591637161
19656431 0 12272 1 0 0
19665459 0 12272 0 51481152 2519966757
19665461 0 12274 1 0 0
19665667 0 12274 0 51481152 2519966757
19665669 0 12274 1 0 0
19666665 0 12274 0 51481152 3592660005
19666667 0 12276 1 0 0
19667823 0 12276 0 51481153 1175685481
19667825 0 12278 1 0 0
19672165 0 12278 0 52438074 1153764523
19672167 0 12280 1 0 0
19673153 0 12280 0 52438074 2226294153
19673155 0 12282 1 0 0
19675213 0 12282 0 52438089 3299979589
19675215 0 12284 1 0 0
19678439 0 12284 0 52438113 3534853442
19678441 0 12286 1 0 0
19678671 0 12286 0 52438113 3534915907
19678673 0 12288 1 0 0
19681103 0 12288 0 52438114 2220205283
19681105 0 12290 1 0 0
19682849 0 12290 0 52438328 2495751523
19682851 0 12292 1 0 0
19685239 0 12292 0 52438344 2292583783
19685241 0 12294 1 0 0
19689225 0 12294 0 52438368 2524063849
19689227 0 12296 1 0 0
19690311 0 12296 0 52438370 1447110759
19690313 0 12298 1 0 0
19691911 0 12298 0 52438370 2385873033
19691913 0 12300 1 0 0
19695691 0 12300 0 52438880 2454825099
19695693 0 12302 1 0 0
19696127 0 12302 0 52438880 2455048547
19696129 0 12304 1 0 0
19696967 0 12304 0 52438880 3527742539
19696969 0 12306 1 0 0
19697033 0 12306 0 52438880 3527742818
19697035 0 12308 1 0 0
19699711 0 12308 0 52439840 2385850537
19699713 0 12310 1 0 0
19700735 0 12310 0 52439840 2395278505
19700737 0 12312 1 0 0
19701585 0 12312 0 52439840 2454825351
19701587 0 12314 1 0 0
19701795 0 12314 0 52439840 2455119975
19701797 0 12316 1 0 0
19702845 0 12316 0 52439840 2488578151
19702847 0 12318 1 0 0
19703091 0 12318 0 52439840 2495909031
19703093 0 12320 1 0 0
19704747 0 12320 0 52439841 3560222882
19704749 0 12322 1 0 0
19709633 0 12322 0 52439864 3569493154
19709635 0 12324 1 0 0
19709879 0 12324 0 52439864 3569525828
19709881 0 12326 1 0 0
19713295 0 12326 0 52439880 2292583591
19713297 0 12328 1 0 0
19713697 0 12328 0 52439880 3561042087
19713699 0 12330 1 0 0
19715185 0 12330 0 52439881 1151442308
19715187 0 12332 1 0 0
19718021 0 12332 0 52440096 2488577127
19718023 0 12334 1 0 0
19719183 0 12334 0 52440097 3560081769
19719185 0 12336 1 0 0
19721481 0 12336 0 52440098 1319218245
19721483 0 12338 1 0 0
19722727 0 12338 0 52440098 1448159335
19722729 0 12340 1 0 0
19727331 0 12340 0 52440122 1446318149
19727333 0 12342 1 0 0
19729667 0 12342 0 52440136 2488380551
19729669 0 12344 1 0 0
19732157 0 12344 0 52440137 1145380195
19732159 0 12346 1 0 0
19740763 0 12346 0 52446264 3600155818
19740765 0 12348 1 0 0
19749883 0 12348 0 52446474 2394009737
19749885 0 12350 1 0 0
19750205 0 12350 0 52446474 2394042659
19750207 0 12352 1 0 0
19751603 0 12352 0 52446490 2394042409
19751605 0 12354 1 0 0
19755873 0 12354 0 52446562 1447274593
19755875 0 12356 1 0 0
19757589 0 12356 0 52446562 2393998473
19757591 0 12358 1 0 0
